Name,ID
Lise Alschuler,https://openalex.org/A5019422724
Ann Marie Chiasson,https://openalex.org/A5084468343
Robert L Crocker,https://openalex.org/A5033747542
Randy J Horwitz,https://openalex.org/A5007947694
Victoria Maizes,https://openalex.org/A5057099910
Esther M Sternberg,https://openalex.org/A5078283465
Andrew T Weil,https://openalex.org/A5002820631
Andrew T Weil,https://openalex.org/A5022146223
